technique,few_shot_prompting,dataset,question,answer,reasoning,model,service,temperature,prompt_tokens,completion_tokens,correct_answer,category,subcategory,latency_in_seconds
Baseline,False,geometry,"a rectangular grass field is 75 m * 55 m , it has a path of 2.8 m wide all round it on the outside . find the area of the path and the cost of constructing it at rs . 2 per sq m ?",1526.72,,gpt-35-turbo,azure,0,84,155,1518.7199999999991,Geometry,geometry,1.3497960567474365
Baseline,False,geometry,the length of a rectangle is increased by 45 % and its breadth is decreased by 20 % . what is the effect on its area ?,16.0,,gpt-35-turbo,azure,0,61,154,11600.0,Geometry,geometry,2.202303171157837
Baseline,False,geometry,"12 business executives and 7 chairmen meet at a conference . if each business executive shakes the hand of every other business executive and every chairman once , and each chairman shakes the hand of each of the business executives but not the other chairmen , how many handshakes would take place ?",87.0,,gpt-35-turbo,azure,0,91,194,150.0,Geometry,geometry,2.2656893730163574
Baseline,False,geometry,30 square stone slabs of equal size were needed to cover a floor area of 67.5 sq . m . find the length of each stone slab ?,2.25,,gpt-35-turbo,azure,0,65,88,150.0,Geometry,geometry,0.8194265365600586
Baseline,False,geometry,the perimeter of an isosceles right triangle is 8 + 8 sq rt 2 . what is the length of the hypotenuse of the triangle ?,2.0,,gpt-35-turbo,azure,0,66,200,5.6568542494923815,Geometry,geometry,1.4659934043884277
Baseline,False,geometry,"if the area of a square with sides of length 12 centimeters is equal to the area of a rectangle with a width of 6 centimeters , what is the length of the rectangle , in centimeters ?",24.0,,gpt-35-turbo,azure,0,75,131,24.0,Geometry,geometry,1.082134485244751
Baseline,False,geometry,the area of a rectangular field is equal to 300 square meters . its perimeter is equal to 70 meters . find the width of this rectangle .,2.0,,gpt-35-turbo,azure,0,62,200,15.0,Geometry,geometry,1.6931793689727783
Baseline,False,geometry,"in a rectangular coordinate system , what is the area of a rhombus whose vertices have the coordinates ( 0 , 4.5 ) , ( 8 , 0 ) , ( 0 , - 4.5 ) , ( - 8 , 0 ) ?",72.0,,gpt-35-turbo,azure,0,90,191,72.0,Geometry,geometry,1.7991394996643066
Baseline,False,geometry,the diagonals of a rhombus are 14 cm and 18 cm . find its area ?,252.0,,gpt-35-turbo,azure,0,53,91,126.0,Geometry,geometry,0.9887592792510986
Baseline,False,geometry,a rectangular swimming pool is 10 feet by 12 feet . a deck that has uniform width surrounds the pool . the total area of the pool and deck is 360 square feet . what is the width of the deck ?,8.0,,gpt-35-turbo,azure,0,77,194,4.0,Geometry,geometry,1.4428787231445312
Baseline,False,geometry,the length of a rectangle is reduced by 22 % . by what % would the width have to be increased to maintainthe original area ?,28.57,,gpt-35-turbo,azure,0,60,30,28.2051282051282,Geometry,geometry,0.3704814910888672
Baseline,False,geometry,"how many diagonals does a polygon with 19 sides have , if one of its vertices does not connect to any diagonal ?",171.0,,gpt-35-turbo,azure,0,57,12,135.0,Geometry,geometry,0.17064213752746582
Baseline,False,geometry,"the surface area of a sphere is 4 π r 2 , where r is the radius of the sphere . if the area of the base of a hemisphere is 3 , what is the surface area r of that hemisphere ?",3.0,,gpt-35-turbo,azure,0,78,200,9.0,Geometry,geometry,2.3034582138061523
Baseline,False,geometry,the diagonals of a rhombus are 25 cm and 30 cm . find its area ?,750.0,,gpt-35-turbo,azure,0,53,91,375.0,Geometry,geometry,0.7785506248474121
Baseline,False,geometry,the length of a rectangle hall is 5 m more than its breadth . the area of the hall is 750 m 2 . the length of the hall is :,0.0,,gpt-35-turbo,azure,0,66,200,30.0,Geometry,geometry,1.891660451889038
Baseline,False,geometry,"a lady grows cabbage in her garden that is in the shape of a square . each cabbage takes 1 square foot of area in her garden . this year , she has increased her output by 211 cabbages when compared to last year . the shape of the area used for growing the cabbage has remained a square in both these years . how many cabbages did she produce this year ?",211.0,,gpt-35-turbo,azure,0,111,145,11236.0,Geometry,geometry,1.7974388599395752
Baseline,False,geometry,the diagonals of a rhombus are 15 cm and 17 cm . find its area ?,255.0,,gpt-35-turbo,azure,0,53,94,127.5,Geometry,geometry,1.0046162605285645
Baseline,False,geometry,"a rectangular field is to be fenced on three sides leaving a side of 20 feet uncovered . if the area of the field is 440 sq . feet , how many feet of fencing will be required ?",20.0,,gpt-35-turbo,azure,0,73,200,64.0,Geometry,geometry,2.1879982948303223
Baseline,False,geometry,the radius of a sphere is increased by 50 % . the increase in surface area of the sphere is :,2.0,,gpt-35-turbo,azure,0,54,200,125.0,Geometry,geometry,3.4631505012512207
Baseline,False,geometry,"a cube of edge 15 cm is imersed completely in a rectangular vessel containing water . if the dimensions of the base of vessel are 20 cm * 15 cm , find the rise in waer level .",3375.0,,gpt-35-turbo,azure,0,75,200,11.25,Geometry,geometry,2.8317580223083496
Baseline,False,geometry,"in measuring the sides of a rectangle , one side is taken 9 % in excess , and the other 8 % in deficit . find the error percent in the area calculated from these measurements .",0.9972,,gpt-35-turbo,azure,0,71,200,0.28,Geometry,geometry,2.9731650352478027
Baseline,False,geometry,"right triangle pqr is to be constructed in the xy - plane so that the right angle is at p and pr is parallel to the x - axis . the x and y coordinates of p , q and r are to be integers that satisfy the inequalitites - 4 ≤ x ≤ 5 and 6 ≤ y ≤ 16 . how many different triangles with these properties could be constructed ?",5.0,,gpt-35-turbo,azure,0,113,200,9900.0,Geometry,geometry,1.934720516204834
Baseline,False,geometry,"an equilateral triangle t 2 is formed by joining the mid points of the sides of another equilateral triangle t 1 . a third equilateral triangle t 3 is formed by joining the mid - points of t 2 and this process is continued indefinitely . if each side of t 1 is 50 cm , find the sum of the perimeters of all the triangles .",1.0,,gpt-35-turbo,azure,0,109,200,300.0,Geometry,geometry,2.029369354248047
Baseline,False,geometry,"if the sides of a triangle are 39 cm , 32 cm and 10 cm , what is its area ?",10.0,,gpt-35-turbo,azure,0,56,200,160.0,Geometry,geometry,1.6756947040557861
Baseline,False,geometry,the perimeter of an isosceles right triangle is 12 + 12 sq rt 2 . what is the length of the hypotenuse of the triangle ?,2.0,,gpt-35-turbo,azure,0,66,200,8.485281374238571,Geometry,geometry,2.1285271644592285
Baseline,False,geometry,a equilateral triangle having one side 5 m . in this triangle there is a square of side 2 m . calculate the percentage of area outside square in that triangle .,4.0,,gpt-35-turbo,azure,0,67,200,63.04958277186395,Geometry,geometry,2.393840789794922
Baseline,False,geometry,carmen made a sculpture from small pieces of wood . the sculpture is 2 feet 10 inches tall . carmen places her sculpture on a base that is 4 inches tall . how tall are the sculpture andbase together ?,38.0,,gpt-35-turbo,azure,0,78,146,3.166666666666666,Geometry,geometry,2.5560147762298584
Baseline,False,geometry,find the perimeter and area of a square of side 9 cm .,81.0,,gpt-35-turbo,azure,0,46,112,81.0,Geometry,geometry,2.161430597305298
Baseline,False,geometry,"in a rectangular coordinate system , what is the area of a rhombus whose vertices have the coordinates ( 0 , 5.5 ) , ( 8 , 0 ) , ( 0 , - 5.5 ) , ( - 8 , 0 ) ?",176.0,,gpt-35-turbo,azure,0,90,200,88.0,Geometry,geometry,1.9003703594207764
Baseline,False,geometry,the area of a circle is increased by 300 % . by what percent has the diameter of the circle increased ?,2.0,,gpt-35-turbo,azure,0,55,200,100.0,Geometry,geometry,2.1975479125976562
Baseline,False,geometry,the length of the rectangular field is double its width . inside the field there is square shaped pond 5 m long . if the area of the pond is 1 / 8 of the area of the field . what is the length of the field ?,25.0,,gpt-35-turbo,azure,0,83,200,20.0,Geometry,geometry,2.212341785430908
Baseline,False,geometry,"in a new housing development , trees are to be planted along the sidewalk of a certain street . each tree takes up one square foot of sidewalk space , and there are to be 20 feet between each tree . how many trees can be planted if the road is 148 feet long ?",20.0,,gpt-35-turbo,azure,0,89,200,8.0,Geometry,geometry,2.3698394298553467
Baseline,False,geometry,"the length of a rectangular field is 7 / 5 its width . if the perimeter of the field is 384 meters , what is the width of the field ?",80.0,,gpt-35-turbo,azure,0,66,176,80.0,Geometry,geometry,1.6855523586273193
Baseline,False,geometry,the surface area of a sphere is same as the curved surface area of a right circular cylinder whose height and diameter are 12 cm each . the radius of the sphere is :,2.0,,gpt-35-turbo,azure,0,67,200,6.0,Geometry,geometry,2.0758044719696045
Baseline,False,geometry,"a crate measures 7 feet by 8 feet by 12 feet on the inside . a stone pillar in the shape of a right circular cylinder must fit into the crate for shipping so that it rests upright when the crate sits on at least one of its six sides . what is the radius , in feet , of the pillar with the largest volume that could still fit in the crate ?",7.0,,gpt-35-turbo,azure,0,109,126,7.0,Geometry,geometry,1.8891706466674805
Baseline,False,geometry,a semicircle has a radius of 14 . what is the approximate perimeter of the semicircle ?,71.99,,gpt-35-turbo,azure,0,54,131,71.9822971502571,Geometry,geometry,1.742539882659912
Baseline,False,geometry,"four circular cardboard pieces , each of radius 7 cm are placed in such a way that each piece touches two other pieces . the area of the space encosed by the four pieces is. four circular cardboard pieces , each of radius 7 cm are placed in such a way that each piece touches two other pieces . the area of the space encosed by the four pieces is",2.0,,gpt-35-turbo,azure,0,107,200,42.06195997410015,Geometry,geometry,3.5195250511169434
Baseline,False,geometry,"the ratio of the areas of two squares , one having double its diagonal then the other is :",2.0,,gpt-35-turbo,azure,0,51,200,4.0,Geometry,geometry,2.629343271255493
Baseline,False,geometry,if abc is a quarter circle and a smaller circle is inscribed in it ; if radius of quarter circle is 1.414 units . find the radius of smaller circle,0.707,,gpt-35-turbo,azure,0,66,73,0.5860000000000001,Geometry,geometry,1.1666462421417236
Baseline,False,geometry,find the surface area of a 8 cm x 6 cm x 2 cm brick .,152.0,,gpt-35-turbo,azure,0,51,164,152.0,Geometry,geometry,1.8554811477661133
Baseline,False,geometry,"in measuring the sides of a rectangle , one side is taken 5 % in excess , and the other 4 % in deficit . find the error percent in the error percent in the area calculated from these measurements .",0.008,,gpt-35-turbo,azure,0,75,200,0.8,Geometry,geometry,2.555947780609131
Baseline,False,geometry,"the length of rectangle is thrice its breadth and its perimeter is 120 m , find the area of the rectangle ?",675.0,,gpt-35-turbo,azure,0,56,187,675.0,Geometry,geometry,3.9165267944335938
Baseline,False,geometry,the length and breadth of a square are increased by 40 % and 30 % respectively . the area of the rectangle so formed exceeds the area of the square by ?,2.0,,gpt-35-turbo,azure,0,66,157,81.99999999999999,Geometry,geometry,1.0965147018432617
Baseline,False,geometry,"while visiting a small town in the united states , i lost my overcoat in a bus . when i reported the matter to the bus company i was asked the number of the bus . though i did not remember the exact number i did remember that the bus number bad a certain peculiarity about it . the number plate showed the bus number as a perfect square and also if the plate was turned upside down . ? the number would still be a perfect square — of course it was not ? i came to know from the bus company they had only 5 100 buses numbered from 1 to 500 . from this i was able to deduce the bus number . can you tell what was the other number .",169.0,,gpt-35-turbo,azure,0,175,7,196.0,Geometry,geometry,0.1593477725982666
Baseline,False,geometry,a horse is tethered to one corner of a rectangular grassy field 45 m by 25 m with a rope 22 m long . over how much area of the field can it graze ?,1519.73,,gpt-35-turbo,azure,0,73,128,380.132711084365,Geometry,geometry,1.68540620803833
Baseline,False,geometry,"a rectangular courty 3.78 metres long and 5.25 metres wide is to be paved exactly with square tiles , all of the same size . what is the largest size of the tile which could be used for the purpose ?",0.15,,gpt-35-turbo,azure,0,80,74,21.0,Geometry,geometry,0.9788243770599365
Baseline,False,geometry,"four equal circles are described about the four corners of a square so that each touches two of the others . if a side of the square is 14 cm , then the area enclosed between the circumferences of the circles is :",2.0,,gpt-35-turbo,azure,0,77,200,42.06195997410015,Geometry,geometry,3.0848231315612793
